_id,kind,_rev,articleDate,author,Tag,uploadDate,openWith,title,subject,language,Level,averageRating
0aacf3839dd9c580aff1ff0b25af13df,Resource,6-5b811dc78383a488916a4d274d70fbcb,2014-04-15T04:00:00.000Z,World Health Organization,"[u'2cb04e36e7836460c98d481f7e432192', u'6e9f105b3f195350296f71b70cca9b5a']",2014-04-15T04:00:00.000Z,PDF.js,Strengthening Interventions to Reduce Helminth Infections,[u'Agriculture'],English,[u'Early Education'],
0aacf3839dd9c580aff1ff0b25c25f03,Resource,7-ea4d6fe92202cad502c93f5ddc5a4e57,2014-04-14T04:00:00.000Z,"Eastman, P. D.",[u'01e0dd79c13b3f781de91b3f1e4019da'],2014-04-14T04:00:00.000Z,Flow Video Player,Are You My Mother?,[u'Human Development'],English,[u'Lower Primary'],
0aacf3839dd9c580aff1ff0b25e51850,Resource,7-e2ea763a1ec08bf7e7b2484d028be6b5,2014-04-15T04:00:00.000Z,"Verne, Jules","[u'0fcf245af7ca2d6d14c9f967bf36e3fc', u'01e0dd79c13b3f781de91b3f1e4019da']",2014-04-15T04:00:00.000Z,PDF.js,Around the World in 80 Days,[u'Agriculture'],English,[u'Upper Primary'],
0ba64ecf8ff5fd2e524c5825ef00cb2d,Resource,6-3b3c71041cf15e02565871dc8c3abc04,2013-11-04T19:00:00.000Z,Michael,Fiction,2013-11-04T19:00:00.000Z,Just download,Mathematics,MAT (Math),None,LP (Lower Primary),None
0c0062a793415f111ce29d1571008031,Resource,4-a65cf98939439894a70032285185b247,2014-08-04T04:00:00.000Z,"Beth Johnson, Ed. ","[u'e4ac6c679db7517a6df5a25372002a84', u'c4ca60dd383b9b41ef7cb8ab015dfcc4']",2014-08-04T04:00:00.000Z,PDF.js,Reading Changed My Life,[u'Human Development'],English,"[u'Lower Secondary', u'Upper Secondary']",
0c5ddbc929f42978284d1f6ef8780bc7,Resource,6-0765d9ea2caa6d29625df91e09df4fb9,2014-06-25T04:00:00.000Z,,"[u'cc11a4c42d45448a3448193899694fb8', u'845ca5617e959d8a09839f5cca8f183b', u'41d96d20b4c87ffd1545b6d457028e59']",2014-06-25T04:00:00.000Z,MP3,Catch Phrase - Open Secret,[u'Literature'],English,[u'Upper Primary'],
0c5ddbc929f42978284d1f6ef87c4518,Resource,6-75087617e148c0432d6bd2e9431d7037,2014-06-25T04:00:00.000Z,,"[u'cc11a4c42d45448a3448193899694fb8', u'845ca5617e959d8a09839f5cca8f183b', u'41d96d20b4c87ffd1545b6d457028e59']",2014-06-25T04:00:00.000Z,MP3,Catch Phrase - Short Straw,[u'Learning'],English,[u'Upper Primary'],
0c5ddbc929f42978284d1f6ef87f26bf,Resource,6-bc25c619fa46200f94367772f46a558e,2014-06-25T04:00:00.000Z,,"[u'cc11a4c42d45448a3448193899694fb8', u'845ca5617e959d8a09839f5cca8f183b', u'41d96d20b4c87ffd1545b6d457028e59']",2014-06-25T04:00:00.000Z,MP3,Catch Phrase - Wits End,[u'Learning'],English,[u'Upper Primary'],
0c5ddbc929f42978284d1f6ef88900de,Resource,8-4e7cfdb8032fdeea35af9fc00ed3f7b0,2014-06-25T04:00:00.000Z,,"[u'cc11a4c42d45448a3448193899694fb8', u'845ca5617e959d8a09839f5cca8f183b', u'41d96d20b4c87ffd1545b6d457028e59', u'bfc73c98f8b60ff39111e51e640078c5']",2014-06-25T04:00:00.000Z,MP3,Child Literacy ,[u'Learning'],English,[u'Lower Secondary'],
0c7fd41f153da8b625c130730827e935,Resource,4-5ee9e9f0de9cf13b5fd02afe3f091a16,2014-08-18T04:00:00.000Z,Casey Osksa,"[u'cc11a4c42d45448a344819389970e843', u'2cb04e36e7836460c98d481f7e6a704b']",2014-08-18T04:00:00.000Z,PDF.js,Soil Science,[u'Agriculture'],English,"[u'Undergraduate', u'Graduate', u'Professional']",
0cbde79ed3cfa97a18cb2511eebb3b97,Resource,80-761a0e7927bc1887c32a1fed5c47c508,2014-07-02T04:00:00.000Z,,"[u'41d96d20b4c87ffd1545b6d45703501a', u'2cb04e36e7836460c98d481f7e81309b', u'44684522ba5e72db188bc66b7c596b56', u'77c4601c1c17bbd44758f62fda1c78d9', u'41d96d20b4c87ffd1545b6d4570241bf']",2014-07-02T04:00:00.000Z,PDF.js,Exploring Humanitarian Issues- Module 2- Limits in Armed Conflict,[u'Human Development'],English,[u'Upper Secondary'],
0cbde79ed3cfa97a18cb2511eecbcd97,Resource,80-6bd5f0018b32ba025e2272f265db189c,2014-07-02T04:00:00.000Z,,"[u'41d96d20b4c87ffd1545b6d45703501a', u'2cb04e36e7836460c98d481f7e81309b', u'44684522ba5e72db188bc66b7c596b56', u'77c4601c1c17bbd44758f62fda1c78d9', u'41d96d20b4c87ffd1545b6d4570241bf']",2014-07-02T04:00:00.000Z,PDF.js,Exploring Humanitarian Issues- Module 4- Dealing with Violations,[u'Human Development'],English,[u'Upper Secondary'],
0cbde79ed3cfa97a18cb2511eed82edd,Resource,80-3062b67e173d163700b5aac654fa9f36,2014-07-02T04:00:00.000Z,,"[u'41d96d20b4c87ffd1545b6d45703501a', u'2cb04e36e7836460c98d481f7e81309b', u'44684522ba5e72db188bc66b7c596b56', u'77c4601c1c17bbd44758f62fda1c78d9', u'41d96d20b4c87ffd1545b6d4570241bf']",2014-07-02T04:00:00.000Z,PDF.js,Exploring Humanitarian Issues- Where do we go from here,[u'Human Development'],English,[u'Upper Secondary'],
0cbde79ed3cfa97a18cb2511eeff0130,Resource,5-368fd4aeeb62a55cf171d2128cebe1fd,2014-07-02T04:00:00.000Z,,"[u'44684522ba5e72db188bc66b7c596b56', u'2cb04e36e7836460c98d481f7e81309b', u'77c4601c1c17bbd44758f62fda1c78d9']",2014-07-02T04:00:00.000Z,PDF.js,Peace Education Book,[u'Human Development'],English,[u'Upper Secondary'],
0d0c95c07894e4fa55807d4e313a1289,Resource,6-4ce6c4267eb9ad005278c86da546cd6f,2014-04-12T04:00:00.000Z,,"[u'2cb04e36e7836460c98d481f7e432192', u'2cb04e36e7836460c98d481f7ea6dfd8', u'01e0dd79c13b3f781de91b3f1e042fc2']",2014-04-12T04:00:00.000Z,PDF.js,Improving School Health Programs: Barriers and Strategies ,[u'Health & Medicine'],eng,[u'Undergraduate'],
0d0c95c07894e4fa55807d4e317d30d5,Resource,5-e6cc0e614350386f7ff8d406cb5c0c62,2014-04-12T04:00:00.000Z,Victor Hugo / Isabel F. Hapgood,[u'cc11a4c42d45448a3448193899f9efb8'],2014-04-12T04:00:00.000Z,PDF.js,Les Miserables,[u'Literature'],English,"[u'Upper Secondary', u'Undergraduate', u'Graduate', u'Professional']",
0d6d9b2df72788f1054f8fbcfabc7cfb,Resource,82-aa356de658fd3ff2450b6fa000ada243,2014-08-01T04:00:00.000Z,UNESCO,"[u'41d96d20b4c87ffd1545b6d45703501a', u'41d96d20b4c87ffd1545b6d4570241bf']",2014-08-01T04:00:00.000Z,PDF.js,Peace Education Program - Facilitators and Trainers Training Guide,[u'Learning'],English,[u'Professional'],
0d6d9b2df72788f1054f8fbcfac0c628,Resource,5-d8bf21545f60c199ec0d5ec6e3dece4b,2014-08-01T04:00:00.000Z,UNESCO,[u'41d96d20b4c87ffd1545b6d4570241bf'],2014-08-01T04:00:00.000Z,PDF.js,Peace Education Program - Manual for Training of Facilitators 1,"[u'Human Development', u'Learning']",English,"[u'Undergraduate', u'Graduate', u'Professional']",
0d80f209da12d581ab50d1bc9622599a,Resource,6-befedfb06e8f79057447246289e37df7,2014-08-26T04:00:00.000Z,"Clare Verbeek, Thembani Dladla, Zanele Buthelezi, Mlungisi Dlamini","[u'2cb04e36e7836460c98d481f7e9a5076', u'ebae4ec21799f5e85746c440aca24c36']",2014-08-26T04:00:00.000Z,PDF.js,African Storybooks - Lazy Little Brother,[u'Literature'],English,[u'Lower Primary'],
0d80f209da12d581ab50d1bc962ab6a7,Resource,6-3aff92f29525ca2e2470358ce5129a79,2014-08-26T04:00:00.000Z,"Noni, Angie & Upesh, Anonymous","[u'2cb04e36e7836460c98d481f7e9a5076', u'ebae4ec21799f5e85746c440aca24c36']",2014-08-26T04:00:00.000Z,PDF.js,African Storybooks - Listen To My Body,[u'Literature'],English,[u'Lower Primary'],
0d80f209da12d581ab50d1bc962efaf3,Resource,7-95daad00d6dc9efb222e78da07bc8198,2014-08-26T04:00:00.000Z,"Carole Bloch, Vian Oelofsen","[u'2cb04e36e7836460c98d481f7e9a5076', u'ebae4ec21799f5e85746c440aca24c36']",2014-08-26T04:00:00.000Z,PDF.js,African Storybooks - Little and Big,[u'Literature'],English,[u'Lower Primary'],
0d80f209da12d581ab50d1bc96343cb0,Resource,10-238c16bb133775ecfc8fee425997d021,2014-08-26T04:00:00.000Z,"Jenny Katz, Sandy Campbell","[u'2cb04e36e7836460c98d481f7e9a5076', u'ebae4ec21799f5e85746c440aca24c36']",2014-08-26T04:00:00.000Z,PDF.js,African Storybooks - Look at the Animals,[u'Literature'],English,[u'Lower Primary'],
0d80f209da12d581ab50d1bc963f24cd,Resource,7-1653f51faf505f6c73567b94fd2af1db,2014-08-26T04:00:00.000Z,"Alice Kapolondo, Catherine Groenewald, Jeremiah Dube, Wiehan de Jager","[u'2cb04e36e7836460c98d481f7e9a5076', u'ebae4ec21799f5e85746c440aca24c36']",2014-08-26T04:00:00.000Z,PDF.js,African Storybooks - Mwari and the Ogre,[u'Literature'],English,[u'Lower Primary'],
0d80f209da12d581ab50d1bc9643d80a,Resource,6-0b38f96ec9043aa8e46e6f5ff13a2e31,2014-08-26T04:00:00.000Z,"Waako Joshua, Cornelius Wambi Gulere, Wiehan de Jager","[u'2cb04e36e7836460c98d481f7e9a5076', u'ebae4ec21799f5e85746c440aca24c36']",2014-08-26T04:00:00.000Z,PDF.js,African Storybooks - My Family and I,[u'Literature'],English,[u'Lower Primary'],
0d80f209da12d581ab50d1bc9648c349,Resource,8-658bda1da82feb0bc8cd761e394b2fc7,2014-08-26T04:00:00.000Z,"Brigid Simiyu, Matthews M Wang, Wiehan de Jager","[u'2cb04e36e7836460c98d481f7e9a5076', u'ebae4ec21799f5e85746c440aca24c36']",2014-08-26T04:00:00.000Z,PDF.js,African Storybooks - Namukhaywa,[u'Literature'],English,[u'Lower Primary'],
0d80f209da12d581ab50d1bc964cdefe,Resource,7-dbb490a4e44468a13ea43f61b3c9aafc,2014-08-26T04:00:00.000Z,"Basilio Gimo, Laura Libertore","[u'2cb04e36e7836460c98d481f7e9a5076', u'ebae4ec21799f5e85746c440aca24c36']",2014-08-26T04:00:00.000Z,PDF.js,African Storybooks - No Pigs Allowed,[u'Literature'],English,[u'Upper Primary'],
0d80f209da12d581ab50d1bc96523213,Resource,7-696c78573c919b30cae0c02906f5f060,2014-08-26T04:00:00.000Z,"Ursula Nafula, Tessa Welch","[u'2cb04e36e7836460c98d481f7e9a5076', u'ebae4ec21799f5e85746c440aca24c36']",2014-08-26T04:00:00.000Z,PDF.js,African Storybooks - Nozibele and the Three Hairs,[u'Literature'],English,"[u'Early Education', u'Lower Primary']",
0d80f209da12d581ab50d1bc965ea4cb,Resource,6-b30777bbda4d3787e7fed4fb493d796b,2014-08-26T04:00:00.000Z,"Marion Drew, Wiehan de Jager, Anonymous","[u'2cb04e36e7836460c98d481f7e9a5076', u'ebae4ec21799f5e85746c440aca24c36']",2014-08-26T04:00:00.000Z,PDF.js,African Storybooks - Refiloe and the Washed Chickens,[u'Literature'],English,[u'Upper Primary'],
0d80f209da12d581ab50d1bc966f1562,Resource,6-e76f880c4d6c85ff563acd2a66b95e7c,2014-08-26T04:00:00.000Z,"Deborah, Jemma Kahn, Wiehan de Jager, Catherine Groenewald, Kathy Arbuckle ","[u'2cb04e36e7836460c98d481f7e9a5076', u'ebae4ec21799f5e85746c440aca24c36']",2014-08-26T04:00:00.000Z,PDF.js,African Storybooks - Stealing,[u'Literature'],English,[u'Lower Primary'],
0d80f209da12d581ab50d1bc967e82c8,Resource,6-5eef8ed4835390be1407ad1cdc517a31,2014-08-26T04:00:00.000Z,"Annet Ssebaggala, Kathy Arbuckle, Mlungisi Dlamini, Catherine Groenewald, Benjamin Mitchley","[u'2cb04e36e7836460c98d481f7e9a5076', u'ebae4ec21799f5e85746c440aca24c36']",2014-08-26T04:00:00.000Z,PDF.js,African Storybooks - The Boy Who Played,[u'Literature'],English,[u'Lower Primary'],
0db3dbfb4309081552cd3aa2f4ae6de8,Resource,5-2c45399963586aca1726a4a4b6217253,2014-07-02T04:00:00.000Z,"Curtis, Christopher Paul","[u'0fcf245af7ca2d6d14c9f967bf36e3fc', u'2cb04e36e7836460c98d481f7ed2e6a3', u'cc11a4c42d45448a3448193899741506']",2014-07-02T04:00:00.000Z,MP3,The Watsons Go To Birmingham (Audio 1),[u'Literature'],eng,[u'Upper Primary'],
0db3dbfb4309081552cd3aa2f4c47069,Resource,5-38e26730f798d4841b603743e9e10cfd,2014-07-02T04:00:00.000Z,"Curtis, Christopher Paul","[u'0fcf245af7ca2d6d14c9f967bf36e3fc', u'2cb04e36e7836460c98d481f7ed2e6a3', u'cc11a4c42d45448a3448193899741506']",2014-07-02T04:00:00.000Z,MP3,The Watsons Go To Birmingham (Audio 2),[u'Literature'],eng,[u'Upper Primary'],
0e148640fd27ed4e953650143d016d1e,Resource,1-90da2f8c651ad7678cce462157deb7a3,2015-12-24T05:00:00.000Z,admin,None,2015-12-24T05:00:00.000Z,Flow Video Player,Theory of Change 2,"[u'Learning', u'Social Sciences']",English,[u'Professional'],
0e148640fd27ed4e953650143d01b072,Resource,2-ac09df331e2aadd08406717fdffead28,2015-12-25T05:00:00.000Z,Admin,None,2015-12-25T05:00:00.000Z,PDF.js,Tiger Leader Manual,[u'Learning'],English,[u'Professional'],
0eba9f2e83d474fd56db94ea2e09d021,Resource,9-547e6788044c3fa233add843fa019531,2014-04-15T04:00:00.000Z,"Ministry of Education, Republic of Liberia","[u'0eba9f2e83d474fd56db94ea2e27a8df', u'2cb04e36e7836460c98d481f7e41c20c', u'41d96d20b4c87ffd1545b6d457025c5b']",2014-04-15T04:00:00.000Z,PDF.js,Liberian National Curriculum for Grades 10 to 12 - Chemistry ,[u'Science'],English,[u'Upper Secondary'],
0eba9f2e83d474fd56db94ea2e709394,Resource,6-29888471a0b08ef8960f32e2ee52b28f,2014-04-15T04:00:00.000Z,Liberia,"[u'0eba9f2e83d474fd56db94ea2e27a8df', u'cc11a4c42d45448a3448193899622952', u'845ca5617e959d8a09839f5cca7beb79', u'845ca5617e959d8a09839f5cca851022']",2014-04-15T04:00:00.000Z,PDF.js,Libyan Curriculum: Language Arts (Levels 1-6),"[u'Languages', u'Learning', u'Literature']",English,"[u'Lower Primary', u'Upper Primary']",
0eba9f2e83d474fd56db94ea2e8bbe36,Resource,6-4d5f6755e599f09b55add96c292d655c,2014-04-15T04:00:00.000Z,Liberia,"[u'2cb04e36e7836460c98d481f7e3fae68', u'cc11a4c42d45448a3448193899653f20', u'2cb04e36e7836460c98d481f7e447186']",2014-04-15T04:00:00.000Z,PDF.js,Libyan Curriculum: Math (Levels 1-6),[u'Math'],English,"[u'Lower Primary', u'Upper Primary']",
0eba9f2e83d474fd56db94ea2eb425c8,Resource,7-93988ba9eda3e0e5d0426e124ea2fac2,2014-04-15T04:00:00.000Z,Liberia,"[u'0eba9f2e83d474fd56db94ea2e27a8df', u'cc11a4c42d45448a3448193899aab654', u'41d96d20b4c87ffd1545b6d457028573']",2014-04-15T04:00:00.000Z,PDF.js,Libyan Curriculum: Music and Culture (Levels 1-6),[u'Music'],English,[u'Upper Primary'],
0eba9f2e83d474fd56db94ea2efc84b3,Resource,6-0a9718b93354fe909461df37d0b555df,2014-04-15T04:00:00.000Z,Liberia,"[u'2cb04e36e7836460c98d481f7e81309b', u'0eba9f2e83d474fd56db94ea2e27a8df']",2014-04-15T04:00:00.000Z,PDF.js,Libyan Curriculum: Physical Education (Levels 7-9),"[u'Human Development', u'Sports']",English,"[u'Upper Primary', u'Lower Secondary']",
0ef9d038d00a773096e960196cd8c574,Resource,6-664a9fba80999fa4b54734919fbdc677,2014-06-24T04:00:00.000Z,,"[u'cc11a4c42d45448a3448193899694fb8', u'845ca5617e959d8a09839f5cca8f183b', u'41d96d20b4c87ffd1545b6d457028e59']",2014-06-24T04:00:00.000Z,PDF.js,Vegetables- Lesson Plan,"[u'Languages', u'Learning']",English,"[u'Upper Primary', u'Lower Secondary']",
0ef9d038d00a773096e960196ce0c6ef,Resource,6-5a0a6818136504cfaf5de731c4645856,2014-06-24T04:00:00.000Z,,"[u'cc11a4c42d45448a3448193899694fb8', u'845ca5617e959d8a09839f5cca8f183b', u'41d96d20b4c87ffd1545b6d457028e59']",2014-06-24T04:00:00.000Z,PDF.js,Word Games,"[u'Languages', u'Learning']",English,"[u'Lower Secondary', u'Upper Secondary']",
0f1a4430bd5854b95481ec041ad2f477,Resource,13-f5a40a84ac2139cb774f924aa92b865a,2014-09-02T19:00:00.000Z,OLE,[u'bfc73c98f8b60ff39111e51e640078c5'],2014-09-02T19:00:00.000Z,Flow Video Player,BeLL Demo - Student member,[u'Technology'],English,[u'Professional'],
0f1a4430bd5854b95481ec041ae95203,Resource,4-21f4b6f509deaf5bb4efdcfa82f5a932,2014-09-03T04:00:00.000Z,OLE,[u'bfc73c98f8b60ff39111e51e640078c5'],2014-09-03T04:00:00.000Z,Flow Video Player,BeLL Demo - Teacher,[u'Technology'],English,[u'Professional'],
0f38274957237d6e03acbc84f5442713,Resource,7-fceae6ba8e07d8647cd4eff616a98be6,2014-07-04T04:00:00.000Z,GCF Learn Free,"[u'c3c7a6ef326355af3985ac8ff13e8fd7', u'41d96d20b4c87ffd1545b6d457029c25']",2014-07-04T04:00:00.000Z,PDF.js,Computer Basics 15 - Basic Troubleshooting Techniques,[u'Technology'],eng,[u'Upper Secondary'],
0f38274957237d6e03acbc84f5aa02eb,Resource,7-c1b085efd1673d7d3c259fd578b827cf,2014-07-04T04:00:00.000Z,GCF Learn Free,"[u'c3c7a6ef326355af3985ac8ff13e8fd7', u'41d96d20b4c87ffd1545b6d457029c25']",2014-07-04T04:00:00.000Z,PDF.js,Computer Basics 18 - Quiz Answers,[u'Technology'],eng,[u'Upper Secondary'],
0fdf6d265b7ec4785cd94ae62da68199,Resource,6-4b4bf0a222853682bfc73ed59e12eaa3,2014-06-24T04:00:00.000Z,,"[u'cc11a4c42d45448a3448193899694fb8', u'845ca5617e959d8a09839f5cca85bc92', u'41d96d20b4c87ffd1545b6d457028e59']",2014-06-24T04:00:00.000Z,PDF.js,The Little Nigerian Prince and the Soldier Ants Book,"[u'Languages', u'Learning']",English,[u'Lower Primary'],
1.fundamentalOfResearchMethodologyAndStatistics,Resource,11-2e44929a32cda530f362ea4ac83dac3b,2013-04-01T04:00:00.000Z,"Singh, Yogesh Kumar","[u'cc11a4c42d45448a3448193899be2010', u'2cb04e36e7836460c98d481f7e7fd028', u'cc11a4c42d45448a34481938995eb49d', u'cc11a4c42d45448a3448193899c1e51d', u'2cb04e36e7836460c98d481f7e83e471']",2013-04-01T04:00:00.000Z,PDF.js,Fundamentals Of Research Methodology And Statistics,[u'Math'],eng,[u'Early Education'],
1000SunnahPerDayIslamicSomalianBook,Resource,528-5c0d715c44dc13fc1e4fd02b0bd14fc0,2013-11-17T05:00:00.000Z,,None,2013-11-17T05:00:00.000Z,PDF.js,1000 Sunnah Per Day,[u'Business and Finance'],Arabic,[u'Early Education'],
102e9e6abafaacf1ce964f0ed7d484e6,Resource,8-a3d89a767d4e856ed78c83796a5e856a,2014-06-25T04:00:00.000Z,"London, Jack","[u'cc11a4c42d45448a3448193899694fb8', u'845ca5617e959d8a09839f5cca8f183b', u'2cb04e36e7836460c98d481f7e48a320', u'845ca5617e959d8a09839f5cca79384f', u'845ca5617e959d8a09839f5cca85bc92', u'41d96d20b4c87ffd1545b6d457028e59']",2014-06-25T04:00:00.000Z,MP3,To Build A Fire and Other Stories - To the Man on the Trail (Audio),[u'Literature'],English,[u'Upper Secondary'],
11de09e858e2e0381916a31527328e1c,Resource,8-9b63bca4129c96f2c44e2c411155458b,2014-04-29T04:00:00.000Z,Swift,[u'cb443b5a3e33e9dafe40cb6bc9eff63e'],2014-04-29T04:00:00.000Z,MP3,Gulliver's Travels (01),[u'Literature'],eng,[u'Lower Primary'],
120954ac422ecd006066bcab6d406734,Resource,6-698d26239a2d1cd5f2cd978a00096e3c,2014-04-28T04:00:00.000Z,,"[u'2cb04e36e7836460c98d481f7e41c20c', u'41d96d20b4c87ffd1545b6d457025c5b', u'2cb04e36e7836460c98d481f7e3fc92d', u'4e63f2e4fa01c6e628567e96a374383d']",2014-04-28T04:00:00.000Z,PDF.js,Science 8th SA,[u'Science'],Somali,[u'Lower Secondary'],
120954ac422ecd006066bcab6d6d337a,Resource,5-30f66dec3134b682d924bebe55ccd918,2014-04-28T04:00:00.000Z,,"[u'2cb04e36e7836460c98d481f7e498eb2', u'2cb04e36e7836460c98d481f7e3fc92d', u'4e63f2e4fa01c6e628567e96a374383d']",2014-04-28T04:00:00.000Z,PDF.js,Social Sciences 8th SA,[u'Social Sciences'],Somali,[u'Lower Secondary'],
120954ac422ecd006066bcab6da10841,Resource,5-6f16bbccb1f806f35ba7c052aeef60e7,2014-04-28T04:00:00.000Z,,"[u'2cb04e36e7836460c98d481f7e498eb2', u'cc11a4c42d45448a3448193899b21d07', u'2cb04e36e7836460c98d481f7e3ccb14', u'2cb04e36e7836460c98d481f7e7fe9fd', u'2cb04e36e7836460c98d481f7e3fc92d', u'4e63f2e4fa01c6e628567e96a374383d']",2014-04-28T04:00:00.000Z,PDF.js,Somali 6th SA,[u'Languages'],Somali,[u'Lower Secondary'],
120954ac422ecd006066bcab6dc035be,Resource,6-0e7c6bc6753dbc8440f7b94d070a0f31,2014-04-28T04:00:00.000Z,American Physical Society,"[u'845ca5617e959d8a09839f5cca8b5fb4', u'2cb04e36e7836460c98d481f7e41c20c', u'8a3b420659d5e7c63febeac7c8756f7c', u'41d96d20b4c87ffd1545b6d457025c5b']",2014-04-28T04:00:00.000Z,PDF.js,Nikola Tesla and the Electric Fair,[u'Science'],eng,[u'Upper Secondary'],
121d6e94140215473f158f1fbd09cdd1,Resource,11-929ddbedb08cff53411dee5a4bd4f108,2014-04-22T04:00:00.000Z,,"[u'845ca5617e959d8a09839f5cca7f038b', u'cc11a4c42d45448a3448193899694fb8', u'41d96d20b4c87ffd1545b6d457028e59']",2014-04-22T04:00:00.000Z,PDF.js,A Collection of LP Worksheets - Learn to Read,[u'Learning'],English,[u'Lower Primary'],
123549e,Resource,14-5a42521e17e24d42645c37fc0d19cbcc,1915-01-01T05:00:00.000Z,World Health Organization,"[u'01e0dd79c13b3f781de91b3f1e042fc2', u'cc11a4c42d45448a3448193899c0de63']",1915-01-01T05:00:00.000Z,PDF.js,School Health and Nutrition,"[u'Food and Nutrition', u'Health & Medicine']",eng,"[u'Lower Secondary', u'Upper Secondary', u'Undergraduate', u'Graduate', u'Professional']",
126881cd60a9fbc806f6e5dfa9c9c9ee,Resource,6-b0c3b54b79ae00ac42f65ed5781571b1,2014-04-24T04:00:00.000Z,,"[u'2cb04e36e7836460c98d481f7ea6dfd8', u'41d96d20b4c87ffd1545b6d4570178e5']",2014-04-24T04:00:00.000Z,PDF.js,Skills for Life: Standards 1-2 (Teacher's Guide),[u'Health & Medicine'],English,"[u'Early Education', u'Lower Primary', u'Upper Primary', u'Lower Secondary', u'Upper Secondary', u'Undergraduate', u'Graduate', u'Professional']",
1277fd80ae1526b051f7faef241b8c69,Resource,8-4287dd185721bd6f694ef42d25b1d813,2014-07-23T04:00:00.000Z,Sean Banville,"[u'bfc73c98f8b60ff39111e51e640078c5', u'cc11a4c42d45448a3448193899694fb8', u'41d96d20b4c87ffd1545b6d457028e59']",2014-07-23T04:00:00.000Z,PDF.js,Child Literacy Lesson Plan,[u'Languages'],English,[u'Lower Secondary'],
13217e2e9344e6c7bd1a84e18afb7946,Resource,7-e5bcfea31cecc2ec9ae1a9ae044c8cd4,2014-08-11T04:00:00.000Z,Arthur Conan Doyle,"[u'0fcf245af7ca2d6d14c9f967bf36e3fc', u'01e0dd79c13b3f781de91b3f1e4019da', u'e4ac6c679db7517a6df5a25372087f22']",2014-08-11T04:00:00.000Z,PDF.js,Adventures of Sherlock Holmes,[u'Literature'],English,[u'Upper Secondary'],
136f6f1ff2a3b0f8de45e9983777a8fa,Resource,7-db44336595db3b0bb3726a0ae10ea6ba,2014-06-24T04:00:00.000Z,Chris Kluwe,"[u'cc11a4c42d45448a3448193899694fb8', u'41d96d20b4c87ffd1545b6d457028e59']",2014-06-24T04:00:00.000Z,PDF.js,Augmented Realities- Transcript,[u'Learning'],English,[u'Lower Secondary'],
137232dacfe9852afc6f3fd7703bbdc1,Resource,6-1f7850363481d9cd495c236ddb37596b,2014-08-11T04:00:00.000Z,,"[u'cc11a4c42d45448a344819389970e843', u'e4ac6c679db7517a6df5a253720ed8cd', u'cc11a4c42d45448a3448193899aa8f93', u'cc11a4c42d45448a3448193899c0de63']",2014-08-11T04:00:00.000Z,PDF.js,"Nutritious Agriculture, How To",[u'Human Development'],English,[u'Professional'],
137232dacfe9852afc6f3fd7705a866a,Resource,4-cc930bfbfe9421ca0dc86ca088457d37,2014-08-11T04:00:00.000Z,,"[u'cc11a4c42d45448a344819389970e843', u'cc11a4c42d45448a3448193899a85549', u'e4ac6c679db7517a6df5a253720ed8cd', u'6139f2806e3fe840133b2fbc422ca1e7']",2014-08-11T04:00:00.000Z,PDF.js,"Sustainable Rural Business, How To","[u'Business and Finance', u'Environment', u'Food and Nutrition']",English,[u'Professional'],
13db6b54a9f363f02e38c3f79444e4a4,Resource,9-44d7ea1907f860c98b72e0bb442fb009,2014-04-15T04:00:00.000Z,FilmAid,"[u'2cb04e36e7836460c98d481f7e432192', u'cc11a4c42d45448a3448193899ab815b', u'cc11a4c42d45448a3448193899ae6770', u'f1cedaf7528a34ddd5c5ad00fe5fa9cd']",2014-04-15T04:00:00.000Z,Flow Video Player,Cholera Prenvention in Dadaab (English Sub),[u'Health & Medicine'],Somali and English,[u'Upper Primary'],
140e5686f8abb9c84f77d8d14000773a,Resource,8345-494c85593086c04e0b606f57516610bf,2014-12-06T05:00:00.000Z,,[u'bfc73c98f8b60ff39111e51e640078c5'],2014-12-06T05:00:00.000Z,Native Video,Welcome Video,[u'Technology'],,[u'Lower Primary'],
1462969b7ec00845f44984601a8f78ab,Resource,6-f6f8bf4ebaec90276caa114e3653504e,2014-04-18T04:00:00.000Z,,"[u'2cb04e36e7836460c98d481f7e432192', u'3037965c2de9e2915e2ad751cfa31dfc', u'2cb04e36e7836460c98d481f7ea6dfd8', u'01e0dd79c13b3f781de91b3f1e042fc2', u'845ca5617e959d8a09839f5ccaf6b4a9', u'845ca5617e959d8a09839f5ccaf6b009', u'2cb04e36e7836460c98d481f7e6f271d']",2014-04-18T04:00:00.000Z,PDF.js,Guidelines for the Provision of Safe Water and Sanitation Facilities in Schools,[u'Health & Medicine'],,[u'Professional'],
1462969b7ec00845f44984601a9a3c79,Resource,6-8a036a0cf4d08c3df90a6ac72339db5e,2014-04-18T04:00:00.000Z,,"[u'2cb04e36e7836460c98d481f7e498eb2', u'3037965c2de9e2915e2ad751cfa31dfc', u'1de97ab43cf23df1f0b786f99113c2a7']",2014-04-18T04:00:00.000Z,PDF.js,Guidelines to Develop and Implement School Feeding Programmes that Improve Education,[u'Social Sciences'],,[u'Professional'],
